Region,Sales,Category,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Product ID,Sub-Category,Product Name
West,49,Office Supplies,CA-2018-100244,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,OFF-BI-10000977,Binders,Ibico Plastic Spiral Binding Combs
West,49,Office Supplies,CA-2018-135265,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,OFF-PA-10002923,Paper,Xerox 1942
West,49,Office Supplies,CA-2018-149762,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,OFF-ST-10001558,Storage,Acco Perma 4000 Stacking Storage Drawers
West,49,Office Supplies,CA-2019-100601,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,OFF-ST-10002486,Storage,Eldon Shelf Savers Cubes and Bins
West,49,Office Supplies,US-2016-158400,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,OFF-BI-10002353,Binders,GBC VeloBind Cover Sets
West,49,Office Supplies,US-2018-128678,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,OFF-BI-10002103,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
West,50,Office Supplies,CA-2016-154837,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,OFF-BI-10001575,Binders,GBC Linen Binding Covers
West,50,Office Supplies,CA-2017-136420,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,OFF-LA-10002762,Labels,Avery 485
West,50,Office Supplies,CA-2017-137302,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,OFF-BI-10001524,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
West,50,Office Supplies,CA-2017-150770,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,OFF-BI-10001575,Binders,GBC Linen Binding Covers
West,50,Office Supplies,CA-2018-118500,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,OFF-SU-10004231,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
West,50,Office Supplies,CA-2018-134775,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,OFF-BI-10002225,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
West,50,Office Supplies,CA-2018-165330,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,OFF-ST-10000636,Storage,Rogers Profile Extra Capacity Storage Tub
West,50,Office Supplies,CA-2019-142328,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,OFF-PA-10000380,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
West,50,Office Supplies,CA-2019-145429,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,OFF-BI-10001524,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
West,50,Office Supplies,US-2016-163797,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,OFF-FA-10001883,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
West,50,Office Supplies,US-2019-151127,First Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,OFF-AR-10002445,Art,SANFORD Major Accent Highlighters
West,51,Office Supplies,CA-2016-143371,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,OFF-SU-10002537,Supplies,Acme Box Cutter Scissors
West,51,Office Supplies,CA-2016-166961,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,OFF-ST-10004507,Storage,Advantus Rolling Storage Box
West,51,Office Supplies,CA-2017-109638,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,OFF-BI-10001098,Binders,Acco D-Ring Binder w/DublLock
West,51,Office Supplies,CA-2017-112014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,OFF-AR-10003156,Art,50 Colored Long Pencils
West,51,Office Supplies,CA-2018-119123,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,OFF-BI-10001036,Binders,Cardinal EasyOpen D-Ring Binders
West,51,Office Supplies,CA-2018-134775,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,OFF-PA-10004734,Paper,Southworth Structures Collection
West,51,Office Supplies,CA-2018-145898,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,OFF-ST-10004507,Storage,Advantus Rolling Storage Box
West,51,Office Supplies,CA-2018-153661,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,OFF-BI-10004781,Binders,GBC Wire Binding Strips
West,51,Office Supplies,CA-2019-127432,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,OFF-ST-10004507,Storage,Advantus Rolling Storage Box
West,51,Office Supplies,CA-2019-135937,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
West,51,Office Supplies,CA-2019-157833,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,OFF-BI-10001721,Binders,Trimflex Flexible Post Binders
West,51,Office Supplies,US-2016-107993,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,OFF-AR-10003179,Art,Dixon Ticonderoga Core-Lock Colored Pencils
West,52,Office Supplies,CA-2017-132906,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,OFF-SU-10004498,Supplies,Martin-Yale Premier Letter Opener
West,52,Office Supplies,CA-2017-154200,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,OFF-AR-10001044,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
West,52,Office Supplies,CA-2019-110443,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,OFF-PA-10003797,Paper,Xerox 209
West,52,Office Supplies,CA-2019-168396,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,OFF-LA-10001297,Labels,Avery 473
West,52,Office Supplies,US-2018-119046,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-BI-10001078,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
West,52,Office Supplies,US-2019-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,OFF-LA-10001158,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
West,53,Office Supplies,CA-2016-128055,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,OFF-AP-10002765,Appliances,Fellowes Advanced Computer Series Surge Protectors
West,53,Office Supplies,CA-2018-148908,First Class,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,OFF-BI-10002082,Binders,GBC Twin Loop Wire Binding Elements
West,53,Office Supplies,CA-2019-111759,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,OFF-PA-10003127,Paper,Easy-staple paper
West,53,Office Supplies,US-2016-112872,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,OFF-ST-10002205,Storage,File Shuttle I and Handi-File
West,53,Office Supplies,US-2017-136987,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,OFF-PA-10003127,Paper,Easy-staple paper
West,54,Office Supplies,CA-2016-126522,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,OFF-AR-10004042,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
West,54,Office Supplies,CA-2016-135090,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,OFF-PA-10002245,Paper,Xerox 1895
West,54,Office Supplies,CA-2016-143917,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,OFF-ST-10001228,Storage,"Fellowes Personal Hanging Folder Files, Navy"
West,54,Office Supplies,CA-2017-129917,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,OFF-BI-10004828,Binders,GBC Poly Designer Binding Covers
West,54,Office Supplies,CA-2018-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-AR-10001897,Art,Model L Table or Wall-Mount Pencil Sharpener
West,54,Office Supplies,CA-2018-142405,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,OFF-BI-10004728,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
West,54,Office Supplies,CA-2019-117261,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,OFF-ST-10000419,Storage,"Rogers Jumbo File, Granite"
West,54,Office Supplies,CA-2019-154116,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,OFF-AP-10000027,Appliances,Hoover Commercial SteamVac
West,55,Office Supplies,CA-2016-102652,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,OFF-PA-10001977,Paper,Xerox 194
West,55,Office Supplies,CA-2017-100216,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,OFF-PA-10002968,Paper,Xerox 1973
West,55,Office Supplies,CA-2017-119907,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,OFF-BI-10001765,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
West,55,Office Supplies,CA-2017-141593,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,OFF-BI-10001153,Binders,Ibico Recycled Grain-Textured Covers
West,55,Office Supplies,CA-2018-112893,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,California,OFF-BI-10004654,Binders,VariCap6 Expandable Binder
West,55,Office Supplies,CA-2018-118969,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,OFF-BI-10002429,Binders,"Premier Elliptical Ring Binder, Black"
West,55,Office Supplies,CA-2018-149916,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,OFF-BI-10004002,Binders,Wilson Jones International Size A4 Ring Binders
West,55,Office Supplies,CA-2018-167416,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,OFF-EN-10001141,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
West,55,Office Supplies,CA-2019-124576,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,OFF-BI-10002735,Binders,GBC Prestige Therm-A-Bind Covers
West,56,Office Supplies,CA-2016-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,OFF-PA-10000659,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
West,56,Office Supplies,CA-2016-167164,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,OFF-ST-10000107,Storage,Fellowes Super Stor/Drawer
West,56,Office Supplies,CA-2017-115693,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,OFF-AR-10003582,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
West,56,Office Supplies,CA-2017-154340,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,OFF-AR-10003582,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
West,56,Office Supplies,CA-2017-158701,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,OFF-BI-10001294,Binders,Fellowes Binding Cases
West,56,Office Supplies,CA-2019-117457,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,OFF-PA-10001970,Paper,Xerox 1908
West,56,Office Supplies,CA-2019-133074,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,OFF-PA-10004082,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
West,56,Office Supplies,US-2016-150532,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,OFF-ST-10000760,Storage,Eldon Fold 'N Roll Cart System
West,57,Office Supplies,CA-2016-168592,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,OFF-AP-10004785,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
West,57,Office Supplies,CA-2018-129238,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,OFF-PA-10002764,Paper,Easy-staple paper
West,57,Office Supplies,CA-2018-136686,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,OFF-AP-10002350,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
West,57,Office Supplies,CA-2019-103380,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager
West,57,Office Supplies,CA-2019-161102,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager
West,57,Office Supplies,US-2016-117163,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,OFF-ST-10003692,Storage,Recycled Steel Personal File for Hanging File Folders
West,57,Office Supplies,US-2019-157224,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,OFF-LA-10000121,Labels,Avery 48
West,58,Office Supplies,CA-2016-103940,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,OFF-ST-10000943,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
West,58,Office Supplies,CA-2016-130449,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,OFF-LA-10001934,Labels,Avery 516
West,58,Office Supplies,CA-2017-104493,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,OFF-BI-10004817,Binders,GBC Personal VeloBind Strips
West,58,Office Supplies,CA-2017-112319,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,OFF-PA-10003441,Paper,Xerox 226
West,58,Office Supplies,CA-2017-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,OFF-PA-10001950,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
West,58,Office Supplies,CA-2018-110982,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,OFF-AP-10004859,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
West,58,Office Supplies,CA-2018-116379,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System
West,58,Office Supplies,CA-2019-100748,Standard Class,RB-19795,Ross Baird,Home Office,United States,San Francisco,California,OFF-LA-10000240,Labels,Self-Adhesive Address Labels for Typewriters by Universal
West,58,Office Supplies,CA-2019-133718,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,OFF-PA-10002689,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
West,58,Office Supplies,CA-2019-142342,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,OFF-EN-10002592,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
West,58,Office Supplies,US-2016-148194,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,OFF-AP-10000696,Appliances,Holmes Odor Grabber
West,60,Office Supplies,CA-2016-104472,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers
West,60,Office Supplies,CA-2016-153969,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,OFF-AR-10001615,Art,Newell 34
West,60,Office Supplies,CA-2017-137302,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,OFF-AR-10000588,Art,Newell 345
West,60,Office Supplies,CA-2017-144267,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,OFF-PA-10000157,Paper,Xerox 191
West,60,Office Supplies,CA-2017-152891,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,OFF-AR-10004648,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener
West,60,Office Supplies,CA-2018-125738,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,OFF-PA-10003001,Paper,Xerox 1986
West,60,Office Supplies,CA-2018-140417,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,OFF-PA-10000380,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
West,60,Office Supplies,CA-2019-147844,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,OFF-AR-10001615,Art,Newell 34
West,60,Office Supplies,CA-2019-148264,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,OFF-PA-10003651,Paper,Xerox 1968
West,60,Office Supplies,US-2018-113985,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,OFF-AP-10001303,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
West,60,Office Supplies,US-2018-169040,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers
West,60,Office Supplies,US-2019-103828,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,OFF-AR-10000588,Art,Newell 345
West,60,Office Supplies,US-2019-153948,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,OFF-PA-10000157,Paper,Xerox 191
West,61,Office Supplies,CA-2017-105725,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,OFF-LA-10003510,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
West,61,Office Supplies,CA-2017-124800,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,OFF-AP-10004980,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
West,61,Office Supplies,CA-2017-127019,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,OFF-AP-10003971,Appliances,Belkin 6 Outlet Metallic Surge Strip
